id,n_tokens,n_axes,show_imprints,n_bananas,n_scorpions,box0_content,box1_content,box2_content,token0_box,token1_box,axe0_box,axe1_box,response_time_sender,response_time_interpreter
5487,1,1,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,15141,6012
6371,2,1,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,4046,4570
5865,2,2,0,1,2,scorpion,scorpion,banana,2,1,2,1,6983,7942
5869,1,1,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,2215,2592
5688,1,2,1,1,2,scorpion,scorpion,banana,2,NA,2,NA,3711,2165
6315,2,1,1,2,1,scorpion,banana,banana,2,1,1,NA,5056,3431
6056,1,1,0,1,2,scorpion,scorpion,banana,2,NA,2,NA,2956,3630
6390,1,1,1,2,1,scorpion,banana,banana,0,NA,0,NA,13552,6768
6004,2,1,0,2,1,banana,scorpion,banana,0,NA,0,NA,5456,2382
5729,2,1,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,3941,5868
5565,1,1,1,1,2,scorpion,scorpion,banana,2,NA,2,NA,2195,3587
5821,1,2,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,2439,1970
5941,1,2,1,2,1,banana,banana,scorpion,0,NA,1,2,7202,8030
6319,1,2,0,2,1,scorpion,banana,banana,1,NA,0,2,8692,7432
5692,1,2,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,17558,5039
5748,2,1,1,1,2,scorpion,banana,scorpion,1,NA,1,NA,5215,2471
5817,2,2,1,2,1,scorpion,banana,banana,2,1,1,2,4494,3510
5617,2,1,0,2,1,banana,scorpion,banana,0,NA,0,NA,18328,2813
6132,2,2,0,2,1,banana,banana,scorpion,0,1,0,1,6473,2992
6386,2,2,0,2,1,banana,banana,scorpion,1,0,0,1,8307,5870
6258,2,2,1,1,2,scorpion,banana,scorpion,1,NA,1,NA,4817,2675
5561,2,2,0,1,2,scorpion,scorpion,banana,2,NA,2,NA,3425,6622
5491,1,1,0,2,1,banana,scorpion,banana,0,NA,0,NA,2987,4168
6068,1,2,0,1,2,scorpion,banana,scorpion,1,NA,2,0,3887,6324
6071,2,2,0,2,1,banana,scorpion,banana,0,2,0,2,6222,5367
6330,2,1,0,1,2,banana,scorpion,scorpion,0,NA,0,NA,2632,2720
5849,1,2,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,4325,3851
6310,2,1,0,2,1,scorpion,banana,banana,1,NA,1,NA,3311,3060
6308,1,2,0,1,2,scorpion,scorpion,banana,2,NA,2,NA,2719,6104
6327,2,2,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,3859,4747
6324,1,1,1,2,1,banana,scorpion,banana,0,NA,2,NA,3205,7810
6309,2,2,1,2,1,banana,banana,scorpion,1,0,0,1,4841,4887
6323,2,1,0,2,1,banana,banana,scorpion,0,1,0,NA,5295,3879
6326,2,2,0,2,1,banana,scorpion,banana,2,0,0,2,3937,6079
6329,1,2,1,2,1,scorpion,banana,banana,1,NA,1,NA,2830,4391
6334,1,2,0,1,2,banana,scorpion,scorpion,0,NA,2,NA,2798,3285
6075,2,1,1,2,1,banana,banana,scorpion,0,NA,0,NA,4525,6404
6335,1,1,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,5795,1837
6135,2,2,1,2,1,scorpion,banana,banana,2,1,1,2,4853,11122
6333,1,2,0,2,1,banana,scorpion,banana,0,NA,1,2,3367,6726
6337,2,2,1,2,1,banana,scorpion,banana,2,0,2,0,4717,3234
5708,2,2,0,2,1,banana,banana,scorpion,1,0,0,1,4613,6042
6331,2,1,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,3152,2898
6347,1,1,0,1,2,banana,scorpion,scorpion,0,NA,0,NA,3753,5112
6345,1,1,1,2,1,banana,banana,scorpion,1,NA,2,NA,3138,5511
6350,1,1,1,1,2,scorpion,banana,scorpion,1,NA,1,NA,3124,6624
6265,2,1,0,2,1,banana,scorpion,banana,2,0,0,NA,6206,6840
6274,2,1,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,3954,3156
6339,2,1,1,2,1,banana,banana,scorpion,0,1,0,NA,6886,3354
6346,1,2,0,2,1,scorpion,banana,banana,1,NA,1,NA,2439,2848
5570,1,2,1,1,2,scorpion,banana,scorpion,1,NA,1,NA,3664,7721
6349,2,2,0,2,1,scorpion,banana,banana,2,1,1,2,4275,2891
5512,1,1,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,6229,2379
6343,2,1,0,2,1,banana,scorpion,banana,2,0,0,NA,4579,9552
6097,2,2,1,1,2,scorpion,scorpion,banana,2,NA,2,NA,6383,4476
5397,1,1,1,2,1,scorpion,banana,banana,2,NA,2,NA,6381,2816
6361,2,2,1,2,1,scorpion,banana,banana,1,2,1,2,3996,18635
6226,1,1,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,5123,9367
5458,1,2,1,2,1,banana,scorpion,banana,1,NA,1,NA,4377,6049
6366,1,2,1,2,1,scorpion,banana,banana,0,NA,0,NA,4494,2835
6364,1,1,0,2,1,scorpion,banana,banana,0,NA,0,NA,11656,3909
6289,1,1,0,2,1,banana,scorpion,banana,0,NA,0,NA,31723,5910
6359,2,1,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,2911,2936
6161,2,1,0,2,1,banana,scorpion,banana,0,NA,0,NA,32173,1857
6374,1,2,0,1,2,banana,scorpion,scorpion,0,NA,0,NA,3275,2304
5780,1,1,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,3119,4476
6365,1,2,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,3703,4835
6358,1,1,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,3663,3511
6357,2,1,0,2,1,banana,scorpion,banana,2,0,1,NA,5415,7221
6367,1,1,1,2,1,banana,banana,scorpion,2,NA,1,NA,6624,4874
6370,2,1,0,2,1,scorpion,banana,banana,2,1,1,NA,4759,5181
6380,1,1,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,10079,2827
6383,1,2,1,2,1,banana,banana,scorpion,1,NA,0,2,4460,13961
6379,1,1,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,4101,2875
6369,1,2,0,2,1,banana,banana,scorpion,0,NA,0,NA,2971,4034
6373,2,2,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,7396,2815
6377,2,1,1,2,1,banana,banana,scorpion,0,1,0,NA,6542,3605
6393,2,1,1,1,2,scorpion,scorpion,banana,2,NA,2,NA,6997,4004
6322,1,1,0,2,1,scorpion,banana,banana,1,NA,1,NA,2817,11680
5885,1,1,1,2,1,banana,banana,scorpion,2,NA,1,NA,10712,2769
6269,2,2,0,1,2,banana,scorpion,scorpion,0,NA,0,NA,3878,2787
5437,1,2,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,3031,4591
6008,1,2,0,2,1,banana,scorpion,banana,1,NA,1,NA,5878,2038
6216,2,2,1,1,2,scorpion,scorpion,banana,1,0,1,0,18223,3011
5400,1,1,1,1,2,scorpion,scorpion,banana,2,NA,2,NA,4251,4054
5971,1,2,1,1,2,scorpion,scorpion,banana,2,NA,2,NA,4997,3817
6229,1,2,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,4141,4162
6355,1,2,0,2,1,banana,scorpion,banana,1,NA,1,NA,25003,5644
6356,2,2,0,1,2,scorpion,scorpion,banana,2,NA,1,0,2735,7755
5908,2,1,1,2,1,banana,banana,scorpion,0,1,1,NA,11412,16317
5802,1,1,0,1,2,banana,scorpion,scorpion,0,NA,0,NA,3223,2997
5530,2,1,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,2203,10322
6165,2,1,1,1,2,scorpion,scorpion,banana,1,0,2,NA,4676,5738
5653,1,2,1,1,2,scorpion,banana,scorpion,1,NA,1,NA,3149,10488
5737,2,1,0,2,1,banana,scorpion,banana,2,0,0,NA,10731,8704
6098,2,1,1,1,2,scorpion,banana,scorpion,1,NA,1,NA,3192,6771
6360,1,1,0,1,2,scorpion,scorpion,banana,2,NA,2,NA,2464,4340
5543,1,1,1,1,2,scorpion,scorpion,banana,2,NA,2,NA,4006,3088
6382,1,1,0,2,1,scorpion,banana,banana,1,NA,1,NA,6094,2617
5422,2,2,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,3542,4642
6049,2,2,0,2,1,banana,scorpion,banana,0,2,0,2,6794,9149
6411,2,1,0,2,1,banana,scorpion,banana,2,0,1,NA,5752,4333
5858,2,2,1,2,1,scorpion,banana,banana,2,1,1,2,6462,2944
5550,1,2,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,3223,2080
6413,1,1,1,1,2,scorpion,banana,scorpion,1,NA,1,NA,3792,3746
6414,1,1,1,2,1,banana,banana,scorpion,2,NA,2,NA,3176,2174
6408,1,1,0,2,1,scorpion,banana,banana,2,NA,2,NA,2990,3104
6348,1,2,0,1,2,banana,scorpion,scorpion,0,NA,0,NA,2716,2103
6407,1,2,0,2,1,banana,scorpion,banana,0,NA,0,NA,4402,5576
6410,1,2,0,1,2,scorpion,banana,scorpion,1,NA,2,0,7886,4267
6415,2,1,0,1,2,scorpion,scorpion,banana,2,NA,2,NA,13371,2412
6412,1,2,1,2,1,banana,banana,scorpion,2,NA,1,0,7241,7012
6340,2,1,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,2358,3747
5479,2,2,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,4297,2509
5398,1,1,0,2,1,scorpion,banana,banana,2,NA,2,NA,3017,4265
5393,1,2,1,1,2,scorpion,banana,scorpion,1,NA,1,NA,3180,8923
5406,2,1,0,2,1,banana,banana,scorpion,1,0,0,NA,4697,3229
5399,2,2,1,2,1,scorpion,banana,banana,1,2,2,1,12321,3760
5401,1,2,0,2,1,banana,banana,scorpion,0,NA,2,1,11532,7918
5405,1,1,0,1,2,banana,scorpion,scorpion,0,NA,0,NA,5566,3685
5403,1,2,1,2,1,banana,banana,scorpion,0,NA,0,1,2987,11855
5396,2,2,0,2,1,scorpion,banana,banana,2,1,1,2,6003,7253
5475,2,1,0,2,1,scorpion,banana,banana,2,1,2,NA,4443,13505
5481,1,2,1,2,1,banana,banana,scorpion,2,NA,2,NA,4372,2251
5478,2,2,0,2,1,banana,scorpion,banana,2,0,0,2,3702,5076
6180,1,1,0,2,1,banana,banana,scorpion,0,NA,0,NA,3854,1666
5993,1,2,0,2,1,banana,banana,scorpion,0,NA,0,NA,4387,5408
5480,2,2,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,3244,5772
5492,2,2,1,1,2,scorpion,scorpion,banana,2,NA,2,NA,3680,3377
5678,1,2,0,2,1,banana,scorpion,banana,1,NA,1,NA,4698,2705
5558,2,2,1,1,2,scorpion,scorpion,banana,2,NA,2,NA,2468,5325
5555,2,2,0,2,1,banana,scorpion,banana,2,0,0,2,3777,4922
5427,2,1,0,1,2,banana,scorpion,scorpion,0,NA,0,NA,7943,4102
5556,1,2,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,3660,3371
5493,1,2,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,3295,2469
5496,2,1,0,1,2,banana,scorpion,scorpion,0,NA,0,NA,3798,3785
5425,1,2,0,2,1,banana,scorpion,banana,2,NA,2,NA,11916,6028
5559,1,2,0,2,1,scorpion,banana,banana,2,NA,2,NA,3354,2882
5560,1,1,0,2,1,banana,banana,scorpion,0,NA,0,NA,2220,3381
5562,1,2,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,3487,3701
5494,2,2,1,2,1,banana,banana,scorpion,0,1,1,0,24436,7415
5490,1,2,0,1,2,scorpion,banana,scorpion,1,NA,0,2,4296,5414
5502,2,2,0,2,1,scorpion,banana,banana,1,2,1,2,5947,5434
6011,1,2,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,3056,2958
6140,2,2,1,1,2,scorpion,banana,scorpion,0,2,1,NA,4662,7702
6325,1,1,0,1,2,scorpion,scorpion,banana,2,NA,NA,NA,2859,2175
6078,2,1,0,1,2,banana,scorpion,scorpion,0,NA,NA,NA,3339,2205
5873,2,2,1,1,2,scorpion,banana,scorpion,2,0,1,NA,9269,3751
5495,1,1,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,2541,1828
5756,2,1,0,2,1,banana,banana,scorpion,1,NA,1,NA,13910,3276
6332,1,2,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,5248,3512
5440,2,2,1,2,1,scorpion,banana,banana,2,1,2,1,7419,5665
5564,1,2,1,2,1,scorpion,banana,banana,0,NA,NA,NA,2711,2032
5752,2,2,1,1,2,scorpion,banana,scorpion,1,NA,1,NA,3534,9827
6397,1,2,1,2,1,banana,scorpion,banana,1,NA,2,0,9008,6735
5573,2,2,0,1,2,scorpion,scorpion,banana,2,NA,2,NA,3649,3681
5567,2,1,0,1,2,banana,scorpion,scorpion,0,NA,0,NA,1919,1962
5824,2,1,1,2,1,banana,banana,scorpion,0,NA,0,NA,2865,3424
5621,2,1,1,1,2,scorpion,banana,scorpion,1,NA,1,NA,6195,8487
5566,1,1,1,2,1,banana,scorpion,banana,2,NA,0,NA,14173,6533
6080,1,2,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,3387,1700
5575,2,1,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,3987,1998
5569,1,1,0,2,1,scorpion,banana,banana,2,NA,2,NA,1910,4155
5571,1,1,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,2774,2276
5576,1,1,1,2,1,scorpion,banana,banana,0,NA,2,NA,6259,4029
5832,2,2,1,2,1,banana,scorpion,banana,2,0,2,0,4107,11515
5828,1,2,1,2,1,banana,scorpion,banana,0,NA,2,1,3799,5629
5696,2,1,0,1,2,scorpion,scorpion,banana,2,NA,2,NA,2737,5078
5568,1,2,1,2,1,scorpion,banana,banana,0,NA,0,NA,3314,4858
5700,2,1,0,2,1,banana,scorpion,banana,0,NA,0,NA,4948,5615
5572,1,1,1,1,2,scorpion,scorpion,banana,2,NA,2,NA,2511,4000
5587,2,2,1,2,1,banana,scorpion,banana,2,0,0,2,8866,8284
5895,1,1,0,1,2,scorpion,scorpion,banana,2,NA,2,NA,2853,6094
5905,2,1,0,1,2,banana,scorpion,scorpion,0,NA,0,NA,7637,3764
5718,1,2,0,1,2,banana,scorpion,scorpion,0,NA,0,NA,4912,7950
5719,1,1,1,2,1,banana,scorpion,banana,0,NA,0,NA,16365,3295
5981,1,1,0,2,1,banana,scorpion,banana,0,NA,0,NA,4865,7440
5670,2,1,1,2,1,banana,scorpion,banana,2,NA,2,NA,3090,4058
5673,1,2,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,3852,6741
5667,1,1,0,1,2,banana,scorpion,scorpion,0,NA,0,NA,3108,1915
5669,2,2,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,5229,3269
5948,1,1,1,1,2,scorpion,scorpion,banana,2,NA,2,NA,12809,3550
5877,2,2,0,2,1,banana,banana,scorpion,0,1,1,0,16991,7025
5672,1,1,1,2,1,banana,scorpion,banana,2,NA,2,NA,3937,3036
5899,2,2,0,1,2,scorpion,scorpion,banana,2,NA,2,NA,4811,2096
6400,1,1,0,1,2,banana,scorpion,scorpion,0,NA,0,NA,4780,3974
5831,1,1,1,1,2,scorpion,scorpion,banana,2,NA,2,NA,2208,3185
5764,1,1,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,3390,3101
5711,1,1,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,12015,3810
5579,2,2,1,2,1,banana,banana,scorpion,0,1,0,1,5492,2542
5766,1,1,1,2,1,banana,banana,scorpion,1,NA,0,NA,28860,5771
5775,2,2,0,1,2,banana,scorpion,scorpion,0,NA,0,NA,2942,3004
5762,2,2,0,2,1,scorpion,banana,banana,1,2,1,2,5831,5488
5635,1,1,1,2,1,banana,banana,scorpion,0,NA,0,NA,3299,4863
5636,2,1,1,2,1,scorpion,banana,banana,1,NA,2,NA,3450,9370
5638,1,2,1,1,2,scorpion,scorpion,banana,2,NA,2,NA,6282,3200
5763,1,2,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,6709,11708
5898,2,1,0,2,1,banana,scorpion,banana,2,NA,2,NA,2756,6473
5834,1,1,1,2,1,banana,banana,scorpion,0,NA,0,NA,3535,3445
5767,1,2,1,1,2,scorpion,banana,scorpion,1,NA,1,NA,3001,6215
6111,1,2,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,3235,3274
5969,1,2,0,1,2,banana,scorpion,scorpion,0,NA,0,NA,5158,4061
5470,1,1,1,1,2,scorpion,banana,scorpion,1,NA,1,NA,3401,7438
6225,1,1,1,2,1,banana,banana,scorpion,0,NA,0,NA,16103,7832
5520,2,2,1,2,1,banana,banana,scorpion,0,1,0,1,5206,7810
6288,1,2,1,2,1,banana,scorpion,banana,1,NA,0,2,14258,8413
5597,2,1,1,1,2,scorpion,scorpion,banana,2,NA,2,NA,5928,8873
5721,2,1,1,2,1,banana,banana,scorpion,1,0,0,NA,5650,11517
6035,2,2,0,2,1,banana,scorpion,banana,2,0,0,2,6760,10061
5598,2,2,1,1,2,scorpion,banana,scorpion,1,NA,1,NA,6167,11526
6293,2,2,0,1,2,banana,scorpion,scorpion,0,NA,0,NA,82983,11477
5724,1,1,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,4685,15373
5463,2,1,0,2,1,scorpion,banana,banana,2,1,2,NA,5471,15886
5854,2,1,0,1,2,scorpion,banana,scorpion,2,0,0,NA,5902,13838
5464,1,2,1,1,2,scorpion,scorpion,banana,2,NA,2,NA,3977,2996
5912,2,2,0,2,1,banana,scorpion,banana,0,2,2,0,8089,7905
5789,1,2,1,2,1,banana,banana,scorpion,0,NA,0,NA,5772,9861
5658,2,1,0,2,1,banana,banana,scorpion,0,1,0,NA,8437,10114
5660,1,2,0,2,1,scorpion,banana,banana,0,NA,0,NA,4341,3910
6362,1,2,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,2830,4052
5395,2,2,0,1,2,scorpion,scorpion,banana,2,NA,2,NA,2601,9960
6171,2,2,0,2,1,banana,banana,scorpion,0,1,0,1,9465,5495
5777,1,1,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,3373,3940
5844,1,2,0,1,2,scorpion,banana,scorpion,2,NA,2,NA,42441,14700
5906,2,2,1,1,2,scorpion,scorpion,banana,2,NA,2,NA,5620,11494
6378,2,2,0,1,2,scorpion,scorpion,banana,2,NA,2,NA,5463,3037
6073,1,2,1,1,2,scorpion,scorpion,banana,2,NA,2,NA,3253,2773
6026,2,2,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,3515,3601
6401,2,1,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,6448,3640
6291,1,1,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,9773,5234
5588,1,2,0,2,1,scorpion,banana,banana,2,NA,2,NA,12808,7084
6100,1,1,0,2,1,banana,scorpion,banana,2,NA,2,NA,8733,6004
5528,2,2,0,1,2,banana,scorpion,scorpion,0,NA,0,NA,2364,4251
6191,1,2,1,1,2,scorpion,banana,scorpion,1,NA,1,NA,3551,3052
5499,2,2,0,1,2,banana,scorpion,scorpion,0,NA,0,NA,3997,1991
5433,2,1,1,2,1,scorpion,banana,banana,2,1,1,NA,4442,7045
6299,2,2,1,2,1,banana,banana,scorpion,0,1,0,1,5183,11180
6101,2,2,0,2,1,banana,banana,scorpion,0,1,0,1,15432,7266
5460,2,1,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,5742,5418
5977,2,2,0,2,1,scorpion,banana,banana,1,2,1,2,8264,8073
6224,2,1,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,27614,5476
6306,2,2,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,7488,3128
5472,2,2,1,2,1,scorpion,banana,banana,1,2,2,1,4380,7108
6038,2,2,1,1,2,scorpion,scorpion,banana,2,NA,2,NA,4590,9135
6104,2,1,1,2,1,banana,banana,scorpion,0,1,0,NA,18572,8324
5914,2,2,1,2,1,banana,scorpion,banana,0,2,0,2,7118,4658
5720,2,1,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,8221,5788
5676,2,1,0,1,2,scorpion,scorpion,banana,2,NA,2,NA,6030,6959
6246,2,2,1,2,1,scorpion,banana,banana,2,1,1,2,6076,5101
5477,1,1,0,1,2,scorpion,scorpion,banana,2,NA,2,NA,4400,2702
6128,1,2,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,2344,3652
5629,2,1,0,1,2,scorpion,scorpion,banana,2,NA,2,NA,14261,3278
5749,2,1,0,1,2,scorpion,scorpion,banana,2,NA,2,NA,2735,6510
5913,2,1,0,2,1,banana,banana,scorpion,0,1,0,NA,9324,12492
5717,2,2,1,1,2,scorpion,banana,scorpion,1,NA,1,NA,4222,6810
5402,2,1,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,3467,3869
6372,2,2,1,2,1,banana,banana,scorpion,0,1,1,0,5337,3820
6051,1,2,0,2,1,banana,scorpion,banana,0,NA,0,NA,7935,2862
5778,2,2,0,2,1,scorpion,banana,banana,2,1,2,1,5004,13576
5613,2,2,0,2,1,banana,scorpion,banana,0,2,0,2,15485,9888
5563,2,1,0,2,1,banana,scorpion,banana,2,NA,2,NA,3017,3048
6196,1,1,1,1,2,scorpion,banana,scorpion,1,NA,1,NA,3336,4612
6320,2,2,1,2,1,banana,banana,scorpion,1,0,0,1,5079,10213
5818,1,2,1,1,2,scorpion,scorpion,banana,2,NA,NA,NA,3013,4379
5847,2,2,0,2,1,banana,scorpion,banana,2,0,0,2,18281,15022
5712,2,2,0,2,1,banana,banana,scorpion,0,1,1,0,11142,4100
5421,2,1,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,5791,2726
6198,2,1,1,2,1,banana,banana,scorpion,1,0,1,NA,6762,6490
5882,1,2,1,2,1,scorpion,banana,banana,0,NA,1,2,4863,2839
5970,1,2,0,2,1,banana,banana,scorpion,2,NA,2,NA,48461,4639
5662,2,2,0,2,1,scorpion,banana,banana,1,2,1,2,5104,11537
5791,2,2,0,1,2,banana,scorpion,scorpion,0,NA,0,NA,3225,7645
5537,2,1,0,2,1,banana,banana,scorpion,0,1,2,NA,5498,3946
5924,2,1,0,2,1,banana,scorpion,banana,0,2,1,NA,4504,9407
6143,2,1,1,2,1,banana,banana,scorpion,0,1,0,NA,5004,2026
5744,1,1,1,1,2,scorpion,banana,scorpion,1,NA,1,NA,4407,3141
5554,2,2,1,2,1,banana,banana,scorpion,0,1,0,1,4822,8558
5428,2,2,1,2,1,banana,banana,scorpion,0,1,2,NA,8642,5514
6167,1,1,1,1,2,scorpion,banana,scorpion,1,NA,1,NA,3546,3257
5857,2,1,1,1,2,scorpion,scorpion,banana,0,1,2,NA,8517,9052
5991,2,2,1,2,1,scorpion,banana,banana,2,1,1,2,6209,3005
5730,2,2,1,1,2,scorpion,banana,scorpion,1,NA,1,NA,3022,5138
6062,1,2,1,2,1,banana,banana,scorpion,1,NA,1,NA,4844,5923
6252,1,2,0,2,1,scorpion,banana,banana,2,NA,1,0,3927,18323
5625,1,1,0,2,1,scorpion,banana,banana,2,NA,NA,NA,3529,1690
6384,2,2,1,1,2,scorpion,scorpion,banana,2,NA,2,NA,4667,5944
5716,2,2,1,2,1,banana,scorpion,banana,2,0,0,2,5828,6483
6303,2,2,0,2,1,banana,scorpion,banana,2,0,0,2,4490,6041
5987,2,2,0,1,2,banana,scorpion,scorpion,0,NA,0,NA,5976,3561
6368,2,2,0,2,1,scorpion,banana,banana,2,1,2,1,4513,6450
6019,2,1,0,1,2,scorpion,scorpion,banana,2,NA,2,NA,4301,4015
6234,2,1,1,2,1,banana,banana,scorpion,0,1,0,NA,6889,8792
5525,1,1,0,1,2,scorpion,scorpion,banana,2,NA,2,NA,2244,4549
5594,2,2,0,2,1,banana,scorpion,banana,2,0,0,NA,6388,5799
5934,2,1,1,1,2,scorpion,banana,scorpion,1,NA,1,NA,13088,3063
5949,2,1,1,1,2,scorpion,banana,scorpion,1,NA,1,NA,4078,7593
6328,2,2,0,1,2,scorpion,scorpion,banana,2,NA,2,NA,2832,7889
6129,1,2,1,1,2,scorpion,scorpion,banana,2,NA,2,NA,3548,4676
6352,2,1,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,3536,3753
5919,1,1,0,2,1,scorpion,banana,banana,1,NA,1,NA,4233,3187
5853,2,2,1,1,2,banana,scorpion,scorpion,2,1,0,NA,6700,6078
5624,2,2,1,2,1,banana,banana,scorpion,0,1,1,0,4087,4659
5945,2,1,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,6191,7354
6000,2,1,0,1,2,scorpion,scorpion,banana,2,NA,2,NA,3925,3478
5983,2,2,1,2,1,banana,scorpion,banana,2,0,2,0,7111,6319
5527,2,2,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,2592,3949
6188,2,2,1,2,1,banana,scorpion,banana,2,0,0,2,4486,4369
5601,2,2,1,2,1,banana,scorpion,banana,2,0,0,2,8159,7320
6176,2,1,0,2,1,banana,scorpion,banana,0,NA,0,NA,14313,3448
5787,2,1,0,1,2,banana,scorpion,scorpion,0,NA,0,NA,2699,8846
5619,2,2,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,36691,3670
5799,2,2,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,2894,4658
6396,2,1,1,2,1,banana,banana,scorpion,0,1,0,NA,7176,4609
6376,2,1,1,1,2,scorpion,banana,scorpion,1,NA,1,NA,4156,2548
5498,2,1,0,2,1,banana,banana,scorpion,1,0,0,NA,9778,4530
5753,2,2,0,2,1,banana,banana,scorpion,1,0,0,1,6844,5460
6205,2,1,0,2,1,banana,banana,scorpion,0,NA,0,NA,9563,6419
5819,2,2,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,3410,3107
5557,2,1,1,2,1,banana,banana,scorpion,0,1,0,NA,4483,2782
6254,2,2,0,2,1,banana,banana,scorpion,1,0,0,1,7616,9092
6341,1,1,0,2,1,scorpion,banana,banana,1,NA,1,NA,2689,5689
6273,2,2,1,1,2,scorpion,banana,scorpion,1,NA,1,NA,3737,2875
5455,1,1,1,1,2,scorpion,banana,scorpion,1,NA,1,NA,11327,2207
5705,2,2,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,3708,4023
5953,2,2,0,2,1,banana,scorpion,banana,0,2,2,0,8942,5267
6278,2,1,0,1,2,banana,scorpion,scorpion,0,NA,0,NA,3971,2656
6149,2,2,1,2,1,banana,scorpion,banana,0,2,2,0,4547,3794
5633,2,1,0,1,2,scorpion,banana,scorpion,1,NA,1,NA,14775,4287
6402,2,2,1,2,1,banana,banana,scorpion,0,1,0,1,6608,5158
5574,2,1,1,2,1,banana,banana,scorpion,0,1,0,NA,3788,9826
6342,2,1,1,1,2,scorpion,banana,scorpion,1,NA,1,NA,3152,5599
5835,2,2,0,2,1,scorpion,banana,banana,2,1,2,1,4726,4316
5451,2,1,1,1,2,banana,scorpion,scorpion,0,NA,0,NA,6457,3454
6213,2,1,0,1,2,banana,scorpion,scorpion,0,NA,0,NA,5193,2537
6409,2,2,0,1,2,banana,scorpion,scorpion,0,NA,0,NA,7146,3812
6145,1,1,0,1,2,banana,scorpion,scorpion,0,NA,0,NA,6956,2255
6276,1,1,0,2,1,scorpion,banana,banana,2,NA,2,NA,4223,4503
5829,2,1,1,1,2,scorpion,scorpion,banana,2,NA,2,NA,2573,3860
6025,2,1,1,2,1,banana,banana,scorpion,0,1,0,NA,4843,3099
6158,2,1,0,1,2,scorpion,scorpion,banana,2,NA,2,NA,2544,3236
5643,1,2,0,1,2,banana,scorpion,scorpion,0,NA,2,1,3992,10209
6405,2,1,1,2,1,scorpion,banana,banana,2,1,1,NA,14403,5512
5644,2,1,1,1,2,scorpion,banana,scorpion,1,NA,1,NA,4798,2194
