id,sender_trial_order,interpreter_trial_order,practice,sender,interpreter,n_tokens,show_tokens,n_axes,show_axes,show_imprints,n_bananas,n_scorpions,box0_content,box1_content,box2_content,box0_open_to_sender,box1_open_to_sender,box2_open_to_sender,box0_open_to_interpreter,box1_open_to_interpreter,box2_open_to_interpreter,imprint0,imprint1,imprint2,token0_x_coord,token0_y_coord,token0_z_coord,token1_x_coord,token1_y_coord,token1_z_coord,token2_x_coord,token2_y_coord,token2_z_coord,token0_box,token1_box,token2_box,axe0_box,axe1_box,axe2_box,response_time_sender,response_time_interpreter,sender_started,interpreter_started,sender_abandoned,interpreter_abandoned,sender_completed,interpreter_completed
5445,54,60,0,002,023,1,1,1,1,0,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,scorpion,scorpion,banana,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,2,,,7343,3628,2015-06-15 15:07:59.413926,2015-06-18 15:10:01.807941,0,0,2015-06-15 15:08:11.724342,2015-06-18 15:10:10.520948
5435,44,38,0,002,032,1,1,1,1,1,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,scorpion,banana,scorpion,-150.0,130.0,-259.807621135331,,,,,,,1,,,1,,,3675,3810,2015-06-15 15:04:49.939096,2015-06-18 15:04:03.896738,0,0,2015-06-15 15:04:58.348119,2015-06-18 15:04:13.098183
5431,40,48,0,002,028,1,1,1,1,1,2,1,scorpion,banana,banana,1,1,1,0,0,0,banana,banana,scorpion,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,0,,,8609,3583,2015-06-15 15:03:50.532265,2015-06-18 15:05:45.052898,0,0,2015-06-15 15:04:04.048272,2015-06-18 15:05:54.366299
5446,55,51,0,002,034,2,1,2,1,0,2,1,banana,scorpion,banana,1,1,1,0,0,0,scorpion,banana,banana,-150.0,130.0,259.807621135332,300.0,130.0,-7.34788079488412e-14,,,,0,2,,0,2,,4810,6694,2015-06-15 15:08:15.968159,2015-06-18 15:06:40.193622,0,0,2015-06-15 15:08:26.300330,2015-06-18 15:06:52.165696
5449,58,55,0,002,035,1,1,2,1,1,2,1,banana,banana,scorpion,1,1,1,0,0,0,scorpion,banana,banana,-150.0,130.0,259.807621135332,,,,,,,0,,,0,,,7536,23695,2015-06-15 15:09:01.442697,2015-06-18 15:07:03.350737,0,0,2015-06-15 15:09:14.079055,2015-06-18 15:07:32.612438
5448,57,51,0,002,036,2,1,2,1,0,1,2,banana,scorpion,scorpion,1,1,1,0,0,0,scorpion,banana,scorpion,-150.0,130.0,259.807621135332,540.0,10.0,400.0,,,,0,,,0,,,6333,3316,2015-06-15 15:08:45.644737,2015-06-18 15:07:18.491287,0,0,2015-06-15 15:08:57.289322,2015-06-18 15:07:27.563814
5454,63,56,0,002,032,1,1,2,1,0,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,scorpion,scorpion,banana,-150.0,130.0,-259.807621135331,,,,,,,1,,,1,,,8561,4244,2015-06-15 15:10:17.319671,2015-06-18 15:08:24.574657,0,0,2015-06-15 15:10:31.194186,2015-06-18 15:08:34.166832
5452,61,60,0,002,026,1,1,2,1,1,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,scorpion,banana,scorpion,-150.0,130.0,-259.807621135331,,,,,,,1,,,1,,,4323,4290,2015-06-15 15:09:47.418207,2015-06-18 15:10:44.380710,0,0,2015-06-15 15:09:56.843433,2015-06-18 15:10:53.868858
5453,62,57,0,002,026,1,1,2,1,0,2,1,banana,scorpion,banana,1,1,1,0,0,0,banana,scorpion,banana,-150.0,130.0,-259.807621135331,,,,,,,1,,,0,2,,6974,5249,2015-06-15 15:10:00.998824,2015-06-18 15:09:55.616589,0,0,2015-06-15 15:10:13.182233,2015-06-18 15:10:06.625415
5702,55,63,0,006,032,2,1,2,1,0,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,scorpion,scorpion,banana,300.0,130.0,-7.34788079488412e-14,540.0,10.0,400.0,,,,2,,,2,,,6359,3685,2015-06-15 15:07:34.473630,2015-06-18 15:10:20.141435,0,0,2015-06-15 15:07:46.426603,2015-06-18 15:10:29.126596
5523,4,5,0,013,032,2,1,1,1,0,2,1,banana,scorpion,banana,1,1,1,0,0,0,scorpion,banana,banana,300.0,130.0,-7.34788079488412e-14,-150.0,130.0,259.807621135332,,,,2,0,,0,,,4402,4321,2015-06-15 14:54:48.462175,2015-06-18 14:55:07.369611,0,0,2015-06-15 14:54:58.216754,2015-06-18 14:55:17.608367
5524,5,2,0,013,032,1,1,1,1,1,2,1,scorpion,banana,banana,1,1,1,0,0,0,scorpion,banana,banana,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,2,,,2770,5275,2015-06-15 14:55:02.358995,2015-06-18 14:54:25.036781,0,0,2015-06-15 14:55:10.747309,2015-06-18 14:54:35.668926
5484,29,20,0,009,028,1,1,2,1,1,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,scorpion,banana,scorpion,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,2,,,2143,2879,2015-06-15 15:02:47.660600,2015-06-18 14:58:54.943062,0,0,2015-06-15 15:02:55.268418,2015-06-18 14:59:02.966399
5469,14,5,0,009,022,2,1,2,1,0,2,1,scorpion,banana,banana,1,1,1,0,0,0,banana,banana,scorpion,-150.0,130.0,-259.807621135331,300.0,130.0,-7.34788079488412e-14,,,,1,2,,2,1,,5132,6687,2015-06-15 14:58:49.922264,2015-06-18 14:54:58.231455,0,0,2015-06-15 14:59:00.563728,2015-06-18 14:55:10.517732
5467,12,6,0,009,033,1,1,1,1,0,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,banana,scorpion,scorpion,-150.0,130.0,-259.807621135331,,,,,,,1,,,1,,,4469,5732,2015-06-15 14:58:20.206874,2015-06-18 14:55:17.972254,0,0,2015-06-15 14:58:29.875710,2015-06-18 14:55:29.005311
5904,1,6,0,007,028,1,1,2,1,0,2,1,banana,scorpion,banana,1,1,1,0,0,0,banana,scorpion,banana,-150.0,130.0,259.807621135332,,,,,,,0,,,0,,,22683,3071,2015-06-15 14:54:07.410432,2015-06-18 14:55:18.747790,0,0,2015-06-15 14:54:36.117587,2015-06-18 14:55:27.439445
5526,7,12,0,013,035,2,1,2,1,0,2,1,banana,banana,scorpion,1,1,1,0,0,0,scorpion,banana,banana,-150.0,130.0,259.807621135332,-150.0,130.0,-259.807621135331,,,,0,1,,0,1,,6230,7569,2015-06-15 14:55:26.805435,2015-06-18 14:56:53.758229,0,0,2015-06-15 14:55:38.973251,2015-06-18 14:57:06.713213
5529,10,15,0,013,031,1,1,2,1,1,2,1,scorpion,banana,banana,1,1,1,0,0,0,banana,scorpion,banana,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,1,0,,1928,8877,2015-06-15 14:56:07.323610,2015-06-18 14:57:39.220467,0,0,2015-06-15 14:56:14.654461,2015-06-18 14:57:53.907773
5473,18,17,0,009,033,2,1,1,1,1,2,1,banana,scorpion,banana,1,1,1,0,0,0,banana,banana,scorpion,-150.0,130.0,259.807621135332,300.0,130.0,-7.34788079488412e-14,,,,0,2,,0,,,13710,3252,2015-06-15 14:59:44.096270,2015-06-18 14:58:02.138915,0,0,2015-06-15 15:00:03.204090,2015-06-18 14:58:11.147233
5476,21,29,0,009,023,1,1,1,1,1,2,1,scorpion,banana,banana,1,1,1,0,0,0,scorpion,banana,banana,-150.0,130.0,259.807621135332,,,,,,,0,,,2,,,26297,5044,2015-06-15 15:00:37.525587,2015-06-18 15:01:54.842530,0,0,2015-06-15 15:01:09.490475,2015-06-18 15:02:05.523211
5474,19,17,0,009,023,1,1,1,1,0,2,1,banana,scorpion,banana,1,1,1,0,0,0,banana,scorpion,banana,-150.0,130.0,259.807621135332,,,,,,,0,,,0,,,6119,3860,2015-06-15 15:00:07.310924,2015-06-18 14:58:47.552116,0,0,2015-06-15 15:00:19.342094,2015-06-18 14:58:57.231096
5485,30,20,0,009,025,1,1,2,1,0,2,1,banana,scorpion,banana,1,1,1,0,0,0,banana,scorpion,banana,-150.0,130.0,259.807621135332,,,,,,,0,,,0,,,5345,2516,2015-06-15 15:02:59.404380,2015-06-18 15:00:11.222908,0,0,2015-06-15 15:03:10.348952,2015-06-18 15:00:19.296951
5483,28,28,0,009,029,2,1,1,1,1,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,scorpion,scorpion,banana,300.0,130.0,-7.34788079488412e-14,540.0,10.0,400.0,,,,2,,,2,,,2364,4613,2015-06-15 15:02:36.021455,2015-06-18 15:01:09.675666,0,0,2015-06-15 15:02:43.524683,2015-06-18 15:01:19.403035
5506,51,52,0,009,024,2,1,1,1,0,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,banana,scorpion,scorpion,-150.0,130.0,-259.807621135331,540.0,10.0,400.0,,,,1,,,1,,,2644,5632,2015-06-15 15:08:22.040055,2015-06-18 15:06:02.632015,0,0,2015-06-15 15:08:30.192220,2015-06-18 15:06:13.753200
5439,48,33,0,002,035,1,1,2,1,1,2,1,banana,scorpion,banana,1,1,1,0,0,0,banana,banana,scorpion,-150.0,130.0,-259.807621135331,,,,,,,1,,,1,,,26062,2126,2015-06-15 15:05:51.353556,2015-06-18 15:02:12.801543,0,0,2015-06-15 15:06:22.415083,2015-06-18 15:02:20.436540
5486,31,31,0,009,029,1,1,2,1,0,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,banana,scorpion,scorpion,-150.0,130.0,-259.807621135331,,,,,,,1,,,1,,,4054,2974,2015-06-15 15:03:14.511391,2015-06-18 15:01:47.628174,0,0,2015-06-15 15:03:24.115396,2015-06-18 15:01:56.194781
5489,34,37,0,009,021,1,1,2,1,1,2,1,banana,banana,scorpion,1,1,1,0,0,0,scorpion,banana,banana,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,1,0,,4290,6528,2015-06-15 15:04:09.667657,2015-06-18 15:02:39.258704,0,0,2015-06-15 15:04:19.365894,2015-06-18 15:02:51.623023
5488,33,43,0,009,021,1,1,1,1,1,2,1,scorpion,banana,banana,1,1,1,0,0,0,banana,banana,scorpion,-150.0,130.0,259.807621135332,,,,,,,0,,,2,,,7023,6863,2015-06-15 15:03:52.783154,2015-06-18 15:04:02.726606,0,0,2015-06-15 15:04:05.540377,2015-06-18 15:04:15.063959
5438,47,45,0,002,028,1,1,1,1,0,2,1,banana,banana,scorpion,1,1,1,0,0,0,scorpion,banana,banana,-150.0,130.0,259.807621135332,,,,,,,0,,,0,,,4846,4416,2015-06-15 15:05:36.829495,2015-06-18 15:05:02.396816,0,0,2015-06-15 15:05:47.201233,2015-06-18 15:05:12.813096
5441,50,56,0,002,025,2,1,1,1,1,2,1,banana,scorpion,banana,1,1,1,0,0,0,scorpion,banana,banana,300.0,130.0,-7.34788079488412e-14,-150.0,130.0,259.807621135332,,,,2,0,,0,,,8693,2732,2015-06-15 15:06:43.424174,2015-06-18 15:08:02.271034,0,0,2015-06-15 15:06:57.064465,2015-06-18 15:08:10.740897
5504,49,50,0,009,035,1,1,2,1,0,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,scorpion,scorpion,banana,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,2,,,2512,1841,2015-06-15 15:07:57.319473,2015-06-18 15:05:57.665196,0,0,2015-06-15 15:08:05.385714,2015-06-18 15:06:04.684163
5510,55,53,0,009,032,1,1,1,1,0,2,1,scorpion,banana,banana,1,1,1,0,0,0,banana,banana,scorpion,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,2,,,2276,2670,2015-06-15 15:09:33.108786,2015-06-18 15:07:42.751000,0,0,2015-06-15 15:09:41.184510,2015-06-18 15:07:50.896399
6280,57,60,0,012,036,2,1,1,1,1,2,1,scorpion,banana,banana,1,1,1,0,0,0,banana,banana,scorpion,300.0,130.0,-7.34788079488412e-14,-150.0,130.0,-259.807621135331,,,,2,1,,1,,,5318,4680,2015-06-15 15:08:38.371788,2015-06-18 15:09:28.608732,0,0,2015-06-15 15:08:49.357810,2015-06-18 15:09:38.853067
5443,52,57,0,002,034,2,1,1,1,0,2,1,banana,scorpion,banana,1,1,1,0,0,0,banana,banana,scorpion,300.0,130.0,-7.34788079488412e-14,-150.0,130.0,259.807621135332,,,,0,2,,0,,,8670,6545,2015-06-15 15:07:17.264640,2015-06-18 15:08:02.066752,0,0,2015-06-15 15:07:31.204521,2015-06-18 15:08:14.178509
5515,60,57,0,009,036,1,1,2,1,1,2,1,banana,scorpion,banana,1,1,1,0,0,0,scorpion,banana,banana,-150.0,130.0,-259.807621135331,,,,,,,1,,,2,0,,8972,6495,2015-06-15 15:10:40.233863,2015-06-18 15:08:42.606314,0,0,2015-06-15 15:10:54.611100,2015-06-18 15:08:55.187470
5442,51,62,0,002,035,1,1,1,1,0,2,1,banana,scorpion,banana,1,1,1,0,0,0,banana,scorpion,banana,-150.0,130.0,259.807621135332,,,,,,,0,,,0,,,6404,2972,2015-06-15 15:07:01.207527,2015-06-18 15:09:00.296661,0,0,2015-06-15 15:07:13.096434,2015-06-18 15:09:08.976080
5513,58,60,0,009,032,1,1,2,1,0,2,1,banana,banana,scorpion,1,1,1,0,0,0,banana,scorpion,banana,-150.0,130.0,259.807621135332,,,,,,,0,,,0,,,2191,6295,2015-06-15 15:10:15.450904,2015-06-18 15:09:26.492847,0,0,2015-06-15 15:10:23.296649,2015-06-18 15:09:38.638332
5514,59,64,0,009,030,2,1,1,1,1,1,2,banana,scorpion,scorpion,1,1,1,0,0,0,scorpion,scorpion,banana,-150.0,130.0,259.807621135332,540.0,10.0,400.0,,,,0,,,,,,2946,1822,2015-06-15 15:10:27.702472,2015-06-18 15:09:43.636421,0,0,2015-06-15 15:10:36.079625,2015-06-18 15:09:50.526844
5507,52,55,0,009,026,2,1,2,1,0,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,scorpion,scorpion,banana,300.0,130.0,-7.34788079488412e-14,540.0,10.0,400.0,,,,2,,,1,0,,4163,6044,2015-06-15 15:08:34.330295,2015-06-18 15:09:26.681061,0,0,2015-06-15 15:08:43.697321,2015-06-18 15:09:38.430111
5511,56,63,0,009,034,2,1,2,1,1,2,1,scorpion,banana,banana,1,1,1,0,0,0,scorpion,banana,banana,300.0,130.0,-7.34788079488412e-14,-150.0,130.0,-259.807621135331,,,,2,1,,2,1,,4517,9544,2015-06-15 15:09:45.319744,2015-06-18 15:09:32.323472,0,0,2015-06-15 15:09:55.307452,2015-06-18 15:09:47.267595
5535,16,2,0,013,028,1,1,1,1,1,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,scorpion,banana,scorpion,-150.0,130.0,-259.807621135331,,,,,,,1,,,1,,,2503,5303,2015-06-15 14:57:20.198863,2015-06-18 14:54:19.847189,0,0,2015-06-15 14:57:27.627518,2015-06-18 14:54:30.240443
5590,7,2,0,001,030,1,1,1,1,0,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,banana,scorpion,scorpion,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,2,,,4448,6743,2015-06-15 14:56:21.798135,2015-06-18 14:54:13.978200,0,0,2015-06-15 14:56:31.792997,2015-06-18 14:54:25.887896
5549,30,18,0,013,034,2,1,1,1,0,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,scorpion,scorpion,banana,-150.0,130.0,-259.807621135331,540.0,10.0,400.0,,,,1,,,1,,,3100,4385,2015-06-15 15:00:34.824342,2015-06-18 14:58:36.954536,0,0,2015-06-15 15:00:43.236366,2015-06-18 14:58:46.579603
5595,12,2,0,001,023,1,1,1,1,0,2,1,banana,scorpion,banana,1,1,1,0,0,0,scorpion,banana,banana,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,2,,,10287,9746,2015-06-15 14:57:35.751601,2015-06-18 14:54:15.978910,0,0,2015-06-15 14:57:51.847996,2015-06-18 14:54:31.118497
5534,15,2,0,013,024,1,1,2,1,0,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,scorpion,banana,scorpion,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,2,,,4388,5329,2015-06-15 14:57:06.144604,2015-06-18 14:54:14.722164,0,0,2015-06-15 14:57:16.078386,2015-06-18 14:54:25.286554
5532,13,5,0,013,025,1,1,2,1,1,1,2,banana,scorpion,scorpion,1,1,1,0,0,0,scorpion,banana,scorpion,-150.0,130.0,259.807621135332,,,,,,,0,,,0,,,1867,15484,2015-06-15 14:56:42.366681,2015-06-18 14:55:37.252724,0,0,2015-06-15 14:56:49.656528,2015-06-18 14:55:58.228919
5586,3,9,0,001,023,1,1,1,1,1,2,1,scorpion,banana,banana,1,1,1,0,0,0,scorpion,banana,banana,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,0,,,18628,5176,2015-06-15 14:54:42.196801,2015-06-18 14:56:23.236566,0,0,2015-06-15 14:55:06.467759,2015-06-18 14:56:34.136020
5593,10,11,0,001,033,2,1,1,1,0,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,scorpion,scorpion,banana,300.0,130.0,-7.34788079488412e-14,540.0,10.0,400.0,,,,2,,,2,,,4541,5484,2015-06-15 14:57:05.355432,2015-06-18 14:56:37.362223,0,0,2015-06-15 14:57:15.106710,2015-06-18 14:56:48.382157
5591,8,15,0,001,024,2,1,1,1,1,2,1,banana,scorpion,banana,1,1,1,0,0,0,banana,banana,scorpion,300.0,130.0,-7.34788079488412e-14,-150.0,130.0,259.807621135332,,,,0,2,,0,,,5980,3004,2015-06-15 14:56:36.110090,2015-06-18 14:57:15.408011,0,0,2015-06-15 14:56:47.537395,2015-06-18 14:57:23.694651
5533,14,12,0,013,036,1,1,2,1,0,2,1,scorpion,banana,banana,1,1,1,0,0,0,banana,banana,scorpion,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,2,,,2667,12515,2015-06-15 14:56:53.790500,2015-06-18 14:57:29.523257,0,0,2015-06-15 14:57:02.014321,2015-06-18 14:57:47.690654
5392,1,13,0,002,029,1,1,2,1,0,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,scorpion,scorpion,banana,-150.0,130.0,-259.807621135331,,,,,,,1,,,1,,,4646,4421,2015-06-15 14:54:04.980882,2015-06-18 14:57:35.219354,0,0,2015-06-15 14:54:15.211536,2015-06-18 14:57:45.119830
5546,27,30,0,013,035,1,1,1,1,1,2,1,scorpion,banana,banana,1,1,1,0,0,0,banana,scorpion,banana,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,2,,,2473,2402,2015-06-15 14:59:53.919403,2015-06-18 15:01:36.343880,0,0,2015-06-15 15:00:01.971634,2015-06-18 15:01:43.909942
5551,32,18,0,013,028,1,1,2,1,0,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,banana,scorpion,scorpion,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,2,,,3437,2958,2015-06-15 15:01:00.002360,2015-06-18 14:58:29.320249,0,0,2015-06-15 15:01:08.939208,2015-06-18 14:58:37.697895
5538,19,23,0,013,022,1,1,1,1,0,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,banana,scorpion,scorpion,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,2,,,4184,2170,2015-06-15 14:58:00.448547,2015-06-18 14:58:55.201549,0,0,2015-06-15 14:58:09.909483,2015-06-18 14:59:02.506114
5545,26,20,0,013,032,1,1,1,1,0,2,1,banana,scorpion,banana,1,1,1,0,0,0,banana,banana,scorpion,-150.0,130.0,259.807621135332,,,,,,,0,,,0,,,2473,3255,2015-06-15 14:59:41.460894,2015-06-18 14:59:42.401611,0,0,2015-06-15 14:59:49.456304,2015-06-18 14:59:51.116403
5544,25,30,0,013,027,2,1,2,1,1,2,1,banana,scorpion,banana,1,1,1,0,0,0,banana,scorpion,banana,300.0,130.0,-7.34788079488412e-14,-150.0,130.0,259.807621135332,,,,2,0,,0,2,,5008,6164,2015-06-15 14:59:26.855629,2015-06-18 15:00:42.623198,0,0,2015-06-15 14:59:37.330235,2015-06-18 15:00:54.180439
5541,22,24,0,013,026,2,1,1,1,1,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,scorpion,scorpion,banana,-150.0,130.0,-259.807621135331,540.0,10.0,400.0,,,,1,,,1,,,4499,13223,2015-06-15 14:58:47.149153,2015-06-18 15:01:02.433637,0,0,2015-06-15 14:58:56.640444,2015-06-18 15:01:20.731059
5548,29,28,0,013,032,2,1,2,1,0,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,banana,scorpion,scorpion,300.0,130.0,-7.34788079488412e-14,540.0,10.0,400.0,,,,2,,,2,,,3704,4028,2015-06-15 15:00:21.566628,2015-06-18 15:01:38.086161,0,0,2015-06-15 15:00:30.481439,2015-06-18 15:01:47.418946
5518,63,51,0,009,024,2,1,1,1,0,2,1,banana,banana,scorpion,1,1,1,0,0,0,banana,banana,scorpion,-150.0,130.0,259.807621135332,-150.0,130.0,-259.807621135331,,,,0,1,,0,,,5020,6547,2015-06-15 15:11:25.431324,2015-06-18 15:05:46.213278,0,0,2015-06-15 15:11:36.394834,2015-06-18 15:05:58.129291
5542,23,30,0,013,029,1,1,2,1,0,2,1,banana,scorpion,banana,1,1,1,0,0,0,scorpion,banana,banana,-150.0,130.0,259.807621135332,,,,,,,0,,,0,,,2884,2472,2015-06-15 14:59:00.778104,2015-06-18 15:01:35.364673,0,0,2015-06-15 14:59:09.494761,2015-06-18 15:01:43.412140
5540,21,32,0,013,031,1,1,2,1,1,2,1,banana,banana,scorpion,1,1,1,0,0,0,scorpion,banana,banana,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,1,0,,8290,5707,2015-06-15 14:58:29.082706,2015-06-18 15:02:08.468548,0,0,2015-06-15 14:58:43.038540,2015-06-18 15:02:19.648784
5500,45,35,0,009,034,1,1,2,1,0,2,1,banana,banana,scorpion,1,1,1,0,0,0,scorpion,banana,banana,-150.0,130.0,259.807621135332,,,,,,,0,,,0,,,3401,3434,2015-06-15 15:07:01.550881,2015-06-18 15:02:49.441184,0,0,2015-06-15 15:07:10.837048,2015-06-18 15:02:58.370351
5497,42,44,0,009,022,1,1,1,1,1,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,scorpion,scorpion,banana,-150.0,130.0,-259.807621135331,,,,,,,1,,,1,,,2207,1991,2015-06-15 15:06:16.606592,2015-06-18 15:03:32.025720,0,0,2015-06-15 15:06:23.892779,2015-06-18 15:03:38.596032
5501,46,34,0,009,023,2,1,1,1,1,2,1,banana,banana,scorpion,1,1,1,0,0,0,scorpion,banana,banana,-150.0,130.0,-259.807621135331,-150.0,130.0,259.807621135332,,,,0,1,,0,,,5098,3863,2015-06-15 15:07:15.019035,2015-06-18 15:03:25.860994,0,0,2015-06-15 15:07:25.436024,2015-06-18 15:03:35.056413
5553,34,36,0,013,025,2,1,1,1,1,1,2,banana,scorpion,scorpion,1,1,1,0,0,0,scorpion,banana,scorpion,-150.0,130.0,259.807621135332,540.0,10.0,400.0,,,,0,,,0,,,1953,2700,2015-06-15 15:01:25.078638,2015-06-18 15:03:54.127025,0,0,2015-06-15 15:01:32.437709,2015-06-18 15:04:02.264372
5552,33,48,0,013,024,1,1,1,1,0,1,2,banana,scorpion,scorpion,1,1,1,0,0,0,banana,scorpion,scorpion,-150.0,130.0,259.807621135332,,,,,,,0,,,0,,,2635,3833,2015-06-15 15:01:13.295908,2015-06-18 15:05:03.266833,0,0,2015-06-15 15:01:20.942974,2015-06-18 15:05:12.609468
5503,48,48,0,009,029,2,1,1,1,1,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,banana,scorpion,scorpion,300.0,130.0,-7.34788079488412e-14,540.0,10.0,400.0,,,,2,,,2,,,2485,3071,2015-06-15 15:07:45.563709,2015-06-18 15:05:40.113138,0,0,2015-06-15 15:07:53.180751,2015-06-18 15:05:48.219973
5517,62,59,0,009,035,1,1,1,1,0,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,scorpion,scorpion,banana,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,2,,,4098,2627,2015-06-15 15:11:11.701021,2015-06-18 15:08:23.900748,0,0,2015-06-15 15:11:21.119922,2015-06-18 15:08:31.917963
5444,53,60,0,002,035,1,1,1,1,1,2,1,scorpion,banana,banana,1,1,1,0,0,0,scorpion,banana,banana,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,2,,,14577,2192,2015-06-15 15:07:35.343614,2015-06-18 15:08:36.273147,0,0,2015-06-15 15:07:55.271877,2015-06-18 15:08:43.598310
5519,64,59,0,009,026,2,1,1,1,1,2,1,banana,scorpion,banana,1,1,1,0,0,0,banana,scorpion,banana,300.0,130.0,-7.34788079488412e-14,-150.0,130.0,259.807621135332,,,,0,2,,0,,,5492,4476,2015-06-15 15:11:40.520668,2015-06-18 15:10:29.969038,0,0,2015-06-15 15:11:51.400130,2015-06-18 15:10:40.215808
5656,9,3,0,006,022,2,1,1,1,0,1,2,banana,scorpion,scorpion,1,1,1,0,0,0,scorpion,scorpion,banana,-150.0,130.0,-259.807621135331,300.0,130.0,-7.34788079488412e-14,,,,1,2,,2,,,6418,8777,2015-06-15 14:56:16.362160,2015-06-18 14:54:25.610939,0,0,2015-06-15 14:56:28.265710,2015-06-18 14:54:39.645260
5652,5,10,0,006,032,2,1,2,1,1,1,2,banana,scorpion,scorpion,1,1,1,0,0,0,scorpion,scorpion,banana,-150.0,130.0,259.807621135332,540.0,10.0,400.0,,,,0,,,0,,,5372,15613,2015-06-15 14:55:21.051927,2015-06-18 14:56:32.697659,0,0,2015-06-15 14:55:31.842578,2015-06-18 14:56:53.444501
5659,12,4,0,006,022,2,1,2,1,0,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,scorpion,scorpion,banana,-150.0,130.0,-259.807621135331,540.0,10.0,400.0,,,,1,,,1,,,3511,5054,2015-06-15 14:57:04.250294,2015-06-18 14:54:43.872311,0,0,2015-06-15 14:57:12.967144,2015-06-18 14:54:54.010034
5651,4,4,0,006,026,1,1,1,1,0,2,1,scorpion,banana,banana,1,1,1,0,0,0,banana,banana,scorpion,-150.0,130.0,-259.807621135331,,,,,,,1,,,1,,,5687,5932,2015-06-15 14:55:05.695824,2015-06-18 14:54:59.420720,0,0,2015-06-15 14:55:16.912998,2015-06-18 14:55:10.725718
5655,8,7,0,006,021,1,1,1,1,0,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,scorpion,scorpion,banana,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,2,,,3489,3242,2015-06-15 14:56:03.291846,2015-06-18 14:55:38.030213,0,0,2015-06-15 14:56:11.999158,2015-06-18 14:55:46.718660
5654,7,7,0,006,026,2,1,2,1,1,2,1,banana,banana,scorpion,1,1,1,0,0,0,banana,banana,scorpion,-150.0,130.0,-259.807621135331,-150.0,130.0,259.807621135332,,,,0,1,,0,1,,5176,13529,2015-06-15 14:55:48.370271,2015-06-18 14:55:50.661447,0,0,2015-06-15 14:55:59.179211,2015-06-18 14:56:09.974360
5661,14,8,0,006,021,2,1,1,1,1,2,1,banana,scorpion,banana,1,1,1,0,0,0,banana,banana,scorpion,300.0,130.0,-7.34788079488412e-14,540.0,10.0,400.0,,,,2,,,2,,,4490,5076,2015-06-15 14:57:31.762840,2015-06-18 14:55:50.887330,0,0,2015-06-15 14:57:41.579006,2015-06-18 14:56:01.413982
5612,29,17,0,001,024,1,1,2,1,0,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,scorpion,banana,scorpion,-150.0,130.0,-259.807621135331,,,,,,,1,,,1,,,5850,3347,2015-06-15 15:02:52.421437,2015-06-18 14:57:43.242960,0,0,2015-06-15 15:03:03.807987,2015-06-18 14:57:51.828054
